"","msa.fips","year","real.gdp","employment","worker.productivity"
"610","15500",2010,4010,76806,52209.4628023852
"611","15500",2011,4087,78746,51901.0489421685
"612","15500",2012,4202,80164,52417.5440347288
"613","15540",2001,8083,143937,56156.5129188464
"614","15540",2002,8243,143425,57472.546627157
"615","15540",2003,8611,143684,59930.1244397428
"616","15540",2004,9027,146210,61739.9630668217
"617","15540",2005,9246,147213,62806.9531902753
"618","15540",2006,9487,148094,64060.6641727551
"619","15540",2007,9342,150095,62240.5809653886
"620","15540",2008,9559,151266,63193.3150873296
"621","15540",2009,9434,149034,63300.9917200102
"622","15540",2010,10198,150393,67809.0070681481
"623","15540",2011,10321,153336,67309.6989617572
"624","15540",2012,10539,156434,67370.2647761995
"625","15680",2001,3099,50211,61719.5435263189
"626","15680",2002,3294,52424,62833.8165725622
"627","15680",2003,3506,54854,63915.1201370912
"628","15680",2004,3588,56312,63716.4369938912
"629","15680",2005,3572,56998,62668.8655742307
"630","15680",2006,3700,59009,62702.2996492061
"631","15680",2007,3770,61340,61460.7107923052
"632","15680",2008,3829,61523,62236.8870178632
"633","15680",2009,4018,61580,65248.4572913284
"634","15680",2010,4290,62707,68413.4147702808
"635","15680",2011,4439,63654,69736.3873440789
"636","15680",2012,4464,64246,69482.9250070043
"637","15940",2001,12305,228979,53738.5524436739
"638","15940",2002,12412,225072,55146.7974692543
"639","15940",2003,12404,222069,55856.5130657588
"640","15940",2004,12436,223216,55712.8521252957
"641","15940",2005,12570,225357,55778.1653110398
"642","15940",2006,12073,221586,54484.4890922712
"643","15940",2007,11953,222850,53636.975544088
"644","15940",2008,11625,220550,52709.1362502834
"645","15940",2009,10629,211371,50285.9900364761
"646","15940",2010,10971,209114,52464.2061268016
"647","15940",2011,11421,214202,53318.8298895435
"648","15940",2012,11928,219008,54463.7638807715
"649","15980",2001,16150,234744,68798.3505435709
"650","15980",2002,16579,242574,68346.1541632656
"651","15980",2003,17250,260552,66205.5942767662
"652","15980",2004,18661,278197,67078.3653310424
"653","15980",2005,20587,298670,68928.9182040379
"654","15980",2006,21266,315530,67397.7117865179
"655","15980",2007,20768,315731,65777.5131361824
"656","15980",2008,19313,300517,64265.9150730242
"657","15980",2009,17631,286994,61433.3400698272
"658","15980",2010,17572,285831,61476.8866917864
"659","15980",2011,17655,294212,60007.7495139559
"660","15980",2012,18045,303256,59504.1812857784
"661","16020",2001,2679,58713,45628.7363956875
"662","16020",2002,2762,58757,47007.1651037323
"663","16020",2003,2816,59136,47619.0476190476
"664","16020",2004,2802,58974,47512.4631193407
"665","16020",2005,2879,60532,47561.6203000066
"666","16020",2006,2939,61630,47687.8143761155
"667","16020",2007,3019,63046,47885.6707800653
"668","16020",2008,3014,63051,47802.5725206579
"669","16020",2009,3028,61883,48931.0472989351
"670","16020",2010,3030,60528,50059.4766058684
"671","16020",2011,3031,60914,49758.6761663985
"672","16020",2012,3079,61626,49962.6780904164
"673","16060",2001,3040,69438,43780.0627898269
"674","16060",2002,3133,69602,45013.0743369443
"675","16060",2003,3451,69581,49596.872709504
"676","16060",2004,3312,70105,47243.4205834106
"677","16060",2005,3295,71818,45879.8629869949
"678","16060",2006,3370,72822,46277.2239158496
"679","16060",2007,3356,73139,45885.2322290433
"680","16060",2008,3433,72528,47333.4436355614
"681","16060",2009,3541,72318,48964.2965789983
"682","16060",2010,3656,72337,50541.2168046781
"683","16060",2011,3632,72922,49806.6427141329
"684","16060",2012,3635,73019,49781.563702598
"685","16180",2001,2230,39492,56467.1325838144
"686","16180",2002,2259,39743,56840.1982739099
"687","16180",2003,2348,40264,58315.1202066362
"688","16180",2004,2479,41217,60145.0857655822
"689","16180",2005,2618,41967,62382.3480353611
"690","16180",2006,2683,42127,63688.370878534
"691","16180",2007,2754,42933,64146.4607644469
"692","16180",2008,2592,40635,63787.3754152824
"693","16180",2009,2398,39048,61411.5959844294
"694","16180",2010,2389,37747,63289.797864731
"695","16180",2011,2365,37554,62975.9812536614
"696","16180",2012,2318,37743,61415.361788941
"697","16220",2001,4281,44632,95917.7271912529
"698","16220",2002,4524,44985,100566.85561854
"699","16220",2003,4484,45924,97639.5784339343
"700","16220",2004,4877,47652,102346.176445899
"701","16220",2005,4842,49270,98274.8122589811
"702","16220",2006,5391,51490,104699.941736259
"703","16220",2007,5366,53521,100259.711141421
"704","16220",2008,6003,54388,110373.611826138
"705","16220",2009,5884,52040,113066.871637202
"706","16220",2010,5857,51973,112693.129124738
"707","16220",2011,5804,53429,108630.144677984
"708","16220",2012,6012,55459,108404.406859121
"709","16300",2001,10024,163107,61456.5898459294
"710","16300",2002,9788,159843,61235.0869290491
"711","16300",2003,10488,158256,66272.3688201395
"712","16300",2004,11175,161151,69344.9001247277
"713","16300",2005,11646,164081,70977.1393397164
"714","16300",2006,11471,167555,68461.1023246098
"715","16300",2007,12717,171352,74215.6496568467
"716","16300",2008,12219,173525,70416.3665177928
"717","16300",2009,12524,171918,72848.6836747752
"718","16300",2010,13044,171158,76210.2852335269
"719","16300",2011,13120,173678,75542.0951415838
"720","16300",2012,13407,175761,76279.7207571646
"721","16540",2001,2916,64645,45107.8969757909
"722","16540",2002,2970,65083,45634.0365379592
"723","16540",2003,3142,66394,47323.5533331325
"724","16540",2004,3355,69117,48540.8799571741
"725","16540",2005,3534,71913,49142.7141128864
"726","16540",2006,3651,74344,49109.5448186807
"727","16540",2007,3772,76610,49236.3921159118
"728","16540",2008,3757,77190,48672.1077859826
"729","16540",2009,3533,73637,47978.5977158222
"730","16540",2010,3576,73330,48765.8529933179
"731","16540",2011,3603,74287,48501.0836350909
"732","16540",2012,3656,75361,48513.1566725495
"733","16580",2001,6869,137127,50092.2502497685
"734","16580",2002,7071,135956,52009.4736532408
"735","16580",2003,7819,136881,57122.6101504226
"736","16580",2004,7346,138264,53130.243591969
"737","16580",2005,7109,138314,51397.544717093
"738","16580",2006,7331,139258,52643.295178733
"739","16580",2007,7467,141805,52656.8174605973
"740","16580",2008,7893,141988,55589.2047215258
"741","16580",2009,8000,139445,57370.289361397
"742","16580",2010,8210,137254,59816.1073629912
"743","16580",2011,8071,136975,58923.1611607958
"744","16580",2012,8127,138069,58861.8734111205
"745","16620",2001,10529,147359,71451.3534972414
"746","16620",2002,10594,146233,72446.0279143559
"747","16620",2003,10430,145011,71925.5780595955
"748","16620",2004,10475,145314,72085.2773992871
"749","16620",2005,10329,145596,70942.8830462375
"750","16620",2006,10481,147077,71261.9920177866
"751","16620",2007,10562,147911,71407.8060455274
"752","16620",2008,10288,147196,69893.2036196636
"753","16620",2009,10399,145174,71631.2838387039
"754","16620",2010,10576,143886,73502.634029718
"755","16620",2011,10589,144011,73529.1054155585
"756","16620",2012,10667,144319,73912.6518337849
"757","16700",2001,19646,329256,59667.8572296329
"758","16700",2002,20391,334600,60941.4225941423
"759","16700",2003,21176,341089,62083.5031326135
"760","16700",2004,21848,353737,61763.4004924563
"761","16700",2005,22900,364466,62831.6495914571
"762","16700",2006,23307,373914,62332.5149633338
"763","16700",2007,24336,389858,62422.7282754234
"764","16700",2008,24723,398303,62070.8355196923
"765","16700",2009,23973,385532,62181.6087899318
"766","16700",2010,24804,387272,64048.0076018922
"767","16700",2011,25837,401077,64419.0517032889
"768","16700",2012,26580,412248,64475.7524596845
"769","16740",2001,89226,1115547,79984.0795591759
"770","16740",2002,94941,1118819,84858.2299728553
"771","16740",2003,95740,1119014,85557.4639816839
"772","16740",2004,99262,1146463,86581.0758829548
"773","16740",2005,108474,1186717,91406.7970712478
"774","16740",2006,112387,1238638,90734.338846378
"775","16740",2007,113708,1293710,87892.9590093607
"776","16740",2008,112937,1301954,86744.2321310891
"777","16740",2009,108133,1249195,86562.1460220382
"778","16740",2010,111379,1240877,89758.2919177324
"779","16740",2011,113312,1294259,87549.7099112311
"780","16740",2012,118862,1331815,89248.1313095287
"781","16820",2001,6854,123032,55709.0838155927
"782","16820",2002,7044,123989,56811.4913419739
"783","16820",2003,7249,125112,57940.0856832278
"784","16820",2004,7670,129492,59231.4583140271
"785","16820",2005,8082,133664,60465.0466842231
"786","16820",2006,8341,137427,60694.0412000553
"787","16820",2007,8440,141459,59663.9308916364
"788","16820",2008,8572,142899,59986.4239777745
"789","16820",2009,8425,140372,60019.0921266349
"790","16820",2010,8856,139445,63508.9103230664
"791","16820",2011,9006,141339,63719.1433362342
"792","16820",2012,8993,143117,62836.7000426225
"793","16860",2001,17606,296908,59297.8296307274
"794","16860",2002,17835,294767,60505.4161422412
"795","16860",2003,17820,297247,59950.142474104
"796","16860",2004,18155,300974,60320.8250546559
"797","16860",2005,18528,306458,60458.5293906506
"798","16860",2006,19331,312313,61896.2387092436
"799","16860",2007,19591,317885,61629.2055303018
"800","16860",2008,19231,313766,61290.8983127554
"801","16860",2009,18109,295639,61253.7588071939
"802","16860",2010,18574,293695,63242.4794429595
"803","16860",2011,18955,300150,63151.757454606
"804","16860",2012,19419,304393,63795.8165923658
"805","16940",2001,3243,52900,61304.347826087
"806","16940",2002,3366,54737,61494.0533825383
"807","16940",2003,3505,55837,62771.9970628795
"808","16940",2004,3635,57058,63707.1050510007
"809","16940",2005,3692,58200,63436.4261168385
"810","16940",2006,3945,59262,66568.7961931761
"811","16940",2007,4107,61223,67082.6323440537
"812","16940",2008,4268,62721,68047.3844485898
"813","16940",2009,4075,62032,65691.9009543461
"814","16940",2010,4274,61343,69673.801411734
"815","16940",2011,4223,62546,67518.3065263966
"816","16940",2012,4325,63549,68057.7192402713
"817","16980",2001,447059,5449874,82031.0708100775
"818","16980",2002,448331,5389283,83189.3593266488
"819","16980",2003,454072,5378494,84423.6323402053
"820","16980",2004,465863,5438411,85661.6022584538
"821","16980",2005,470530,5513938,85334.6555583323
"822","16980",2006,480923,5617418,85612.8206944899
"823","16980",2007,487969,5725908,85221.2435128193
"824","16980",2008,478442,5720058,83642.8581668228
"825","16980",2009,458739,5525537,83021.6140078331
"826","16980",2010,468440,5461574,85770.1461153873
"827","16980",2011,477692,5573931,85701.0967663575
"828","16980",2012,488974,5674134,86175.9697603194
"829","17020",2001,4732,99757,47435.2677005122
"830","17020",2002,5057,101860,49646.5737286472
"831","17020",2003,5196,101996,50943.1742421271
"832","17020",2004,5334,104183,51198.3720952555
"833","17020",2005,5476,106678,51332.0459701157
"834","17020",2006,5556,107457,51704.4026913091
"835","17020",2007,5589,108402,51558.0893341451
"836","17020",2008,5451,105703,51569.0188547156
"837","17020",2009,5399,101033,53437.9856086625
"838","17020",2010,5396,99653,54147.8931893671
"839","17020",2011,5267,99894,52725.8894428094
"840","17020",2012,5336,101805,52413.9285889691
"841","17140",2001,85746,1227486,69854.9718693329
"842","17140",2002,87461,1223444,71487.5384570115
"843","17140",2003,88525,1226435,72180.7515278021
"844","17140",2004,89635,1239592,72310.0826723632
"845","17140",2005,90765,1256985,72208.4989081015
"846","17140",2006,89808,1268490,70799.1391339309
"847","17140",2007,90982,1287780,70650.2663498424
"848","17140",2008,89839,1285492,69886.8604394271
"849","17140",2009,86195,1242878,69351.1350269294
"850","17140",2010,88077,1227488,71753.858286191
"851","17140",2011,89758,1242264,72253.5628497646
"852","17140",2012,92149,1260569,73101.1154486585
"853","17300",2001,6459,121575,53127.6989512647
"854","17300",2002,6533,122579,53296.2416074532
"855","17300",2003,6969,124167,56126.0238227548
"856","17300",2004,7179,128081,56050.4680631788
"857","17300",2005,7860,134685,58358.3918030961
"858","17300",2006,8189,137464,59571.9606587907
"859","17300",2007,8160,140515,58072.0919474789
"860","17300",2008,8579,141022,60834.4797265675
"861","17300",2009,8619,139027,61995.1520208305
"862","17300",2010,8985,140409,63991.624468517
"863","17300",2011,9601,143181,67054.9863459537
"864","17300",2012,9633,144818,66517.9742849646
"865","17420",2001,2929,51685,56670.213795105
"866","17420",2002,2993,51573,58034.2427239059
"867","17420",2003,3043,52093,58414.7582208742
"868","17420",2004,3158,53385,59155.1934063876
"869","17420",2005,3169,53585,59139.6846132313
"870","17420",2006,3194,53758,59414.4127385691
"871","17420",2007,3119,53620,58168.5938082805
"872","17420",2008,3001,53035,56585.2738757424
"873","17420",2009,2881,51634,55796.5681527676
"874","17420",2010,2926,51326,57008.1440205744
"875","17420",2011,3068,52867,58032.4209809522
"876","17420",2012,3230,55525,58171.9945970284
"877","17460",2001,93962,1318951,71239.9475037359
"878","17460",2002,94671,1291361,73311.0261189551
"879","17460",2003,96436,1288753,74828.9237736013
"880","17460",2004,98606,1295352,76122.938012216
"881","17460",2005,98309,1299136,75672.6008670378
"882","17460",2006,96866,1307843,74065.4650443517
"883","17460",2007,97244,1314898,73955.546361771
"884","17460",2008,95700,1301587,73525.6267925233
"885","17460",2009,89480,1251069,71522.8336726432
"886","17460",2010,91225,1237769,73701.1510225252
"887","17460",2011,93976,1254687,74899.9551282511
"888","17460",2012,95414,1280265,74526.7581321055
"889","17660",2001,2800,60261,46464.5458920363
"890","17660",2002,2948,61882,47639.0549755987
"891","17660",2003,3141,63097,49780.496695564
"892","17660",2004,3338,67183,49685.1882172573
"893","17660",2005,3614,71423,50599.9467958501
"894","17660",2006,3824,75542,50620.8466813164
"895","17660",2007,4019,78472,51215.7202569069
"896","17660",2008,3984,79036,50407.4092818462
"897","17660",2009,3812,75421,50542.9522281593
"898","17660",2010,3780,73880,51164.0498105035
"899","17660",2011,3781,74421,50805.5521962887
"900","17660",2012,3691,74314,49667.62655758
"901","17780",2001,4888,105529,46319.0213116774
"902","17780",2002,4746,106489,44567.9835475965
"903","17780",2003,4929,108438,45454.5454545455
"904","17780",2004,5017,110533,45389.1597984312
"905","17780",2005,5195,114223,45481.2078127873
"906","17780",2006,5403,118494,45597.2454301484
"907","17780",2007,5564,118300,47032.967032967
"908","17780",2008,5740,120786,47522.0638153428
"909","17780",2009,5884,123983,47458.1192582854
"910","17780",2010,6142,125540,48924.6455313048
"911","17780",2011,6208,125779,49356.4108475978
"912","17780",2012,6482,128397,50484.0455773889
"913","17820",2001,19923,348918,57099.3757845683
"914","17820",2002,20003,346544,57721.3860289025
"915","17820",2003,20552,346360,59337.1059013743
"916","17820",2004,21076,353789,59572.230905992
"917","17820",2005,21951,364622,60202.0722830767
"918","17820",2006,22142,370430,59773.7764219961
"919","17820",2007,22593,378013,59767.7857639817
"920","17820",2008,22296,377809,59013.9462003287
"921","17820",2009,22450,371461,60437.0310745946
"922","17820",2010,23515,370353,63493.4778441109
"923","17820",2011,24203,375609,64436.6881517748
"924","17820",2012,24517,379912,64533.3656215123
"925","17860",2001,5086,100759,50476.8804771782
"926","17860",2002,4959,101699,48761.54141142
"927","17860",2003,5204,102001,51019.1076558073
"928","17860",2004,5296,104393,50731.3708773577
"929","17860",2005,5459,107331,50861.3541288165
"930","17860",2006,5617,109815,51149.6607931521
"931","17860",2007,5634,111911,50343.5765921134
"932","17860",2008,5560,111480,49874.4169357732
"933","17860",2009,5534,109292,50634.9961570838
"934","17860",2010,5714,110045,51924.2128220274
"935","17860",2011,5873,113157,51901.3406152514
"936","17860",2012,6044,116784,51753.6648856008
"937","17900",2001,24739,415531,59535.8709699156
"938","17900",2002,24918,414773,60076.2344704212
