"","msa.fips"
"new.row.5963","15540"
"new.row.5964","15540"
"new.row.5965","15540"
"new.row.5966","15540"
"new.row.5967","15540"
"new.row.5968","15540"
"new.row.5969","15540"
"new.row.5970","15540"
"new.row.5971","15540"
"new.row.5972","15540"
"new.row.5973","15540"
"new.row.5974","15540"
"new.row.5975","15540"
"new.row.5976","15540"
"new.row.5977","15540"
"new.row.5978","15540"
"new.row.5979","15540"
"new.row.5980","15540"
"new.row.5981","15540"
"new.row.5982","15540"
"new.row.5983","15540"
"new.row.5984","13980"
"new.row.5985","13980"
"new.row.5986","13980"
"new.row.5987","13980"
"new.row.5988","13980"
"new.row.5989","13980"
"new.row.5990","13980"
"new.row.5991","13980"
"new.row.5992","13980"
"new.row.5993","13980"
"new.row.5994","13980"
"new.row.5995","13980"
"new.row.5996","13980"
"new.row.5997","13980"
"new.row.5998","13980"
"new.row.5999","13980"
"new.row.6000","13980"
"new.row.6001","13980"
"new.row.6002","13980"
"new.row.6003","13980"
"new.row.6004","13980"
"new.row.6005","13980"
"new.row.6006","13980"
"new.row.6007","13980"
"new.row.6008","13980"
"new.row.6009","13980"
"new.row.6010","13980"
"new.row.6011","13980"
"new.row.6012","13980"
"new.row.6013","13980"
"new.row.6014","13980"
"new.row.6015","13980"
"new.row.6016","13980"
"new.row.6017","13980"
"new.row.6018","13980"
"new.row.6019","13980"
"new.row.6020","13980"
"new.row.6021","13980"
"new.row.6022","13980"
"new.row.6023","13980"
"new.row.6024","13980"
"new.row.6025","13980"
"new.row.6026","13980"
"new.row.6027","13980"
"new.row.6028","16820"
"new.row.6029","16820"
"new.row.6030","16820"
"new.row.6031","16820"
"new.row.6032","16820"
"new.row.6033","16820"
"new.row.6034","16820"
"new.row.6035","16820"
"new.row.6036","16820"
"new.row.6037","16820"
"new.row.6038","16820"
"new.row.6039","16820"
"new.row.6040","16820"
"new.row.6041","16820"
"new.row.6042","16820"
"new.row.6043","16820"
"new.row.6044","16820"
"new.row.6045","16820"
"new.row.6046","16820"
"new.row.6047","16820"
"new.row.6048","16820"
"new.row.6049","16820"
"new.row.6050","16820"
"new.row.6051","16820"
"new.row.6052","16820"
"new.row.6053","16820"
"new.row.6054","16820"
"new.row.6055","16820"
"new.row.6056","16820"
"new.row.6057","16820"
"new.row.6058","16820"
"new.row.6059","16820"
"new.row.6060","16820"
"new.row.6061","16820"
"new.row.6062","16820"
"new.row.6063","16820"
"new.row.6064","16820"
"new.row.6065","16820"
"new.row.6066","16820"
"new.row.6067","16820"
"new.row.6068","16820"
"new.row.6069","16820"
"new.row.6070","16820"
"new.row.6071","16820"
"new.row.6072","25500"
"new.row.6073","25500"
"new.row.6074","25500"
"new.row.6075","25500"
"new.row.6076","25500"
"new.row.6077","25500"
"new.row.6078","25500"
"new.row.6079","25500"
"new.row.6080","25500"
"new.row.6081","25500"
"new.row.6082","25500"
"new.row.6083","25500"
"new.row.6084","25500"
"new.row.6085","25500"
"new.row.6086","25500"
"new.row.6087","25500"
"new.row.6088","25500"
"new.row.6089","25500"
"new.row.6090","25500"
"new.row.6091","25500"
"new.row.6092","25500"
"new.row.6093","25500"
"new.row.6094","25500"
"new.row.6095","25500"
"new.row.6096","25500"
"new.row.6097","25500"
"new.row.6098","25500"
"new.row.6099","25500"
"new.row.6100","25500"
"new.row.6101","25500"
"new.row.6102","25500"
"new.row.6103","25500"
"new.row.6104","25500"
"new.row.6105","25500"
"new.row.6106","25500"
"new.row.6107","25500"
"new.row.6108","25500"
"new.row.6109","25500"
"new.row.6110","25500"
"new.row.6111","25500"
"new.row.6112","25500"
"new.row.6113","25500"
"new.row.6114","25500"
"new.row.6115","25500"
"new.row.6116","31340"
"new.row.6117","31340"
"new.row.6118","31340"
"new.row.6119","31340"
"new.row.6120","31340"
"new.row.6121","31340"
"new.row.6122","31340"
"new.row.6123","31340"
"new.row.6124","31340"
"new.row.6125","31340"
"new.row.6126","31340"
"new.row.6127","31340"
"new.row.6128","31340"
"new.row.6129","31340"
"new.row.6130","31340"
"new.row.6131","31340"
"new.row.6132","31340"
"new.row.6133","31340"
"new.row.6134","31340"
"new.row.6135","31340"
"new.row.6136","31340"
"new.row.6137","31340"
"new.row.6138","31340"
"new.row.6139","31340"
"new.row.6140","31340"
"new.row.6141","31340"
"new.row.6142","31340"
"new.row.6143","31340"
"new.row.6144","31340"
"new.row.6145","31340"
"new.row.6146","31340"
"new.row.6147","31340"
"new.row.6148","31340"
"new.row.6149","31340"
"new.row.6150","31340"
"new.row.6151","31340"
"new.row.6152","31340"
"new.row.6153","31340"
"new.row.6154","31340"
"new.row.6155","31340"
"new.row.6156","31340"
"new.row.6157","31340"
"new.row.6158","31340"
"new.row.6159","31340"
"new.row.6160","40060"
"new.row.6161","40060"
"new.row.6162","40060"
"new.row.6163","40060"
"new.row.6164","40060"
"new.row.6165","40060"
"new.row.6166","40060"
"new.row.6167","40060"
"new.row.6168","40060"
"new.row.6169","40060"
"new.row.6170","40060"
"new.row.6171","40060"
"new.row.6172","40060"
"new.row.6173","40060"
"new.row.6174","40060"
"new.row.6175","40060"
"new.row.6176","40060"
"new.row.6177","40060"
"new.row.6178","40060"
"new.row.6179","40060"
"new.row.6180","40060"
"new.row.6181","40060"
"new.row.6182","40060"
"new.row.6183","40060"
"new.row.6184","40060"
"new.row.6185","40060"
"new.row.6186","40060"
"new.row.6187","40060"
"new.row.6188","40060"
"new.row.6189","40060"
"new.row.6190","40060"
"new.row.6191","40060"
"new.row.6192","40060"
"new.row.6193","40060"
"new.row.6194","40060"
"new.row.6195","40060"
"new.row.6196","40060"
"new.row.6197","40060"
"new.row.6198","40060"
"new.row.6199","40060"
"new.row.6200","40060"
"new.row.6201","40060"
"new.row.6202","40060"
"new.row.6203","40060"
"new.row.6204","40220"
"new.row.6205","40220"
"new.row.6206","40220"
"new.row.6207","40220"
"new.row.6208","40220"
"new.row.6209","40220"
"new.row.6210","40220"
"new.row.6211","40220"
"new.row.6212","40220"
"new.row.6213","40220"
"new.row.6214","40220"
"new.row.6215","40220"
"new.row.6216","40220"
"new.row.6217","40220"
"new.row.6218","40220"
"new.row.6219","40220"
"new.row.6220","40220"
"new.row.6221","40220"
"new.row.6222","40220"
"new.row.6223","40220"
"new.row.6224","40220"
"new.row.6225","40220"
"new.row.6226","40220"
"new.row.6227","40220"
"new.row.6228","40220"
"new.row.6229","40220"
"new.row.6230","40220"
"new.row.6231","40220"
"new.row.6232","40220"
"new.row.6233","40220"
"new.row.6234","40220"
"new.row.6235","40220"
"new.row.6236","40220"
"new.row.6237","40220"
"new.row.6238","40220"
"new.row.6239","40220"
"new.row.6240","40220"
"new.row.6241","40220"
"new.row.6242","40220"
"new.row.6243","40220"
"new.row.6244","40220"
"new.row.6245","40220"
"new.row.6246","40220"
"new.row.6247","40220"
"new.row.6248","44420"
"new.row.6249","44420"
"new.row.6250","44420"
"new.row.6251","44420"
"new.row.6252","44420"
"new.row.6253","44420"
"new.row.6254","44420"
"new.row.6255","44420"
"new.row.6256","44420"
"new.row.6257","44420"
"new.row.6258","44420"
"new.row.6259","44420"
"new.row.6260","44420"
"new.row.6261","44420"
"new.row.6262","44420"
"new.row.6263","44420"
"new.row.6264","44420"
"new.row.6265","44420"
"new.row.6266","44420"
"new.row.6267","44420"
"new.row.6268","44420"
"new.row.6269","44420"
"new.row.6270","44420"
"new.row.6271","44420"
"new.row.6272","44420"
"new.row.6273","44420"
"new.row.6274","44420"
"new.row.6275","44420"
"new.row.6276","44420"
"new.row.6277","44420"
"new.row.6278","44420"
"new.row.6279","44420"
"new.row.6280","44420"
"new.row.6281","44420"
"new.row.6282","44420"
"new.row.6283","44420"
"new.row.6284","44420"
"new.row.6285","44420"
"new.row.6286","44420"
"new.row.6287","44420"
"new.row.6288","44420"
"new.row.6289","44420"
"new.row.6290","44420"
"new.row.6291","44420"
"new.row.6292","47900"
"new.row.6293","47900"
"new.row.6294","47900"
"new.row.6295","47900"
"new.row.6296","47900"
"new.row.6297","47900"
"new.row.6298","47900"
"new.row.6299","47900"
"new.row.6300","47900"
"new.row.6301","47900"
"new.row.6302","47900"
"new.row.6303","47900"
"new.row.6304","47900"
"new.row.6305","47900"
"new.row.6306","47900"
"new.row.6307","47900"
"new.row.6308","47900"
"new.row.6309","47900"
"new.row.6310","47900"
"new.row.6311","47900"
"new.row.6312","47900"
"new.row.6313","47900"
"new.row.6314","47900"
"new.row.6315","47900"
"new.row.6316","47900"
"new.row.6317","47900"
"new.row.6318","47900"
"new.row.6319","47900"
"new.row.6320","47900"
"new.row.6321","47900"
"new.row.6322","47900"
"new.row.6323","47900"
"new.row.6324","47900"
"new.row.6325","47900"
"new.row.6326","47900"
"new.row.6327","47900"
"new.row.6328","47900"
"new.row.6329","47900"
"new.row.6330","47900"
"new.row.6331","47900"
"new.row.6332","47900"
"new.row.6333","47900"
"new.row.6334","47900"
"new.row.6335","47900"
"new.row.6336","49020"
"new.row.6337","49020"
"new.row.6338","49020"
"new.row.6339","49020"
"new.row.6340","49020"
"new.row.6341","49020"
"new.row.6342","49020"
"new.row.6343","49020"
"new.row.6344","49020"
"new.row.6345","49020"
"new.row.6346","49020"
"new.row.6347","49020"
"new.row.6348","49020"
"new.row.6349","49020"
"new.row.6350","49020"
"new.row.6351","49020"
"new.row.6352","49020"
"new.row.6353","49020"
"new.row.6354","49020"
"new.row.6355","49020"
"new.row.6356","49020"
"new.row.6357","49020"
"new.row.6358","49020"
"new.row.6359","49020"
"new.row.6360","49020"
"new.row.6361","49020"
"new.row.6362","49020"
"new.row.6363","49020"
"new.row.6364","49020"
"new.row.6365","49020"
"new.row.6366","49020"
"new.row.6367","49020"
"new.row.6368","49020"
"new.row.6369","49020"
"new.row.6370","49020"
"new.row.6371","49020"
"new.row.6372","49020"
"new.row.6373","49020"
"new.row.6374","49020"
"new.row.6375","49020"
"new.row.6376","49020"
"new.row.6377","49020"
"new.row.6378","49020"
"new.row.6379","49020"
"new.row.6380","13380"
"new.row.6381","13380"
"new.row.6382","13380"
"new.row.6383","13380"
"new.row.6384","13380"
"new.row.6385","13380"
"new.row.6386","13380"
"new.row.6387","13380"
"new.row.6388","13380"
"new.row.6389","13380"
"new.row.6390","13380"
"new.row.6391","13380"
"new.row.6392","13380"
"new.row.6393","13380"
"new.row.6394","13380"
"new.row.6395","13380"
"new.row.6396","13380"
"new.row.6397","13380"
"new.row.6398","13380"
"new.row.6399","13380"
"new.row.6400","13380"
"new.row.6401","13380"
"new.row.6402","13380"
"new.row.6403","13380"
"new.row.6404","13380"
"new.row.6405","13380"
"new.row.6406","13380"
"new.row.6407","13380"
"new.row.6408","13380"
"new.row.6409","13380"
"new.row.6410","13380"
"new.row.6411","13380"
"new.row.6412","13380"
"new.row.6413","13380"
"new.row.6414","13380"
"new.row.6415","13380"
"new.row.6416","13380"
"new.row.6417","13380"
"new.row.6418","13380"
"new.row.6419","13380"
"new.row.6420","13380"
"new.row.6421","13380"
"new.row.6422","13380"
"new.row.6423","13380"
"new.row.6424","14740"
"new.row.6425","14740"
"new.row.6426","14740"
"new.row.6427","14740"
"new.row.6428","14740"
"new.row.6429","14740"
"new.row.6430","14740"
"new.row.6431","14740"
"new.row.6432","14740"
"new.row.6433","14740"
"new.row.6434","14740"
"new.row.6435","14740"
"new.row.6436","14740"
"new.row.6437","14740"
"new.row.6438","14740"
"new.row.6439","14740"
"new.row.6440","14740"
"new.row.6441","14740"
"new.row.6442","14740"
"new.row.6443","14740"
"new.row.6444","14740"
"new.row.6445","14740"
"new.row.6446","14740"
"new.row.6447","14740"
"new.row.6448","14740"
"new.row.6449","14740"
"new.row.6450","14740"
"new.row.6451","14740"
"new.row.6452","14740"
"new.row.6453","14740"
"new.row.6454","14740"
"new.row.6455","14740"
"new.row.6456","14740"
"new.row.6457","14740"
"new.row.6458","14740"
"new.row.6459","14740"
"new.row.6460","14740"
"new.row.6461","14740"
"new.row.6462","14740"
"new.row.6463","14740"
"new.row.6464","14740"
"new.row.6465","14740"
"new.row.6466","14740"
"new.row.6467","14740"
"new.row.6468","28420"
"new.row.6469","28420"
"new.row.6470","28420"
"new.row.6471","28420"
"new.row.6472","28420"
"new.row.6473","28420"
"new.row.6474","28420"
"new.row.6475","28420"
"new.row.6476","28420"
"new.row.6477","28420"
"new.row.6478","28420"
"new.row.6479","28420"
"new.row.6480","28420"
"new.row.6481","28420"
"new.row.6482","28420"
"new.row.6483","28420"
"new.row.6484","28420"
"new.row.6485","28420"
"new.row.6486","28420"
"new.row.6487","28420"
"new.row.6488","28420"
"new.row.6489","28420"
"new.row.6490","28420"
"new.row.6491","28420"
"new.row.6492","28420"
"new.row.6493","28420"
"new.row.6494","28420"
"new.row.6495","28420"
"new.row.6496","28420"
"new.row.6497","28420"
"new.row.6498","28420"
"new.row.6499","28420"
"new.row.6500","28420"
"new.row.6501","28420"
"new.row.6502","28420"
"new.row.6503","28420"
"new.row.6504","28420"
"new.row.6505","28420"
"new.row.6506","28420"
"new.row.6507","28420"
"new.row.6508","28420"
"new.row.6509","28420"
"new.row.6510","28420"
"new.row.6511","28420"
"new.row.6512","30300"
"new.row.6513","30300"
"new.row.6514","30300"
"new.row.6515","30300"
"new.row.6516","30300"
"new.row.6517","30300"
"new.row.6518","30300"
"new.row.6519","30300"
"new.row.6520","30300"
"new.row.6521","30300"
"new.row.6522","30300"
"new.row.6523","30300"
"new.row.6524","30300"
"new.row.6525","30300"
"new.row.6526","30300"
"new.row.6527","30300"
"new.row.6528","30300"
"new.row.6529","30300"
"new.row.6530","30300"
"new.row.6531","30300"
"new.row.6532","30300"
"new.row.6533","30300"
"new.row.6534","30300"
"new.row.6535","30300"
"new.row.6536","30300"
"new.row.6537","30300"
"new.row.6538","30300"
"new.row.6539","30300"
"new.row.6540","30300"
"new.row.6541","30300"
"new.row.6542","30300"
"new.row.6543","30300"
"new.row.6544","30300"
"new.row.6545","30300"
"new.row.6546","30300"
"new.row.6547","30300"
"new.row.6548","30300"
"new.row.6549","30300"
"new.row.6550","30300"
"new.row.6551","30300"
"new.row.6552","30300"
"new.row.6553","30300"
"new.row.6554","30300"
"new.row.6555","30300"
"new.row.6556","31020"
"new.row.6557","31020"
"new.row.6558","31020"
"new.row.6559","31020"
"new.row.6560","31020"
"new.row.6561","31020"
"new.row.6562","31020"
"new.row.6563","31020"
"new.row.6564","31020"
"new.row.6565","31020"
"new.row.6566","31020"
"new.row.6567","31020"
"new.row.6568","31020"
"new.row.6569","31020"
"new.row.6570","31020"
"new.row.6571","31020"
"new.row.6572","31020"
"new.row.6573","31020"
"new.row.6574","31020"
"new.row.6575","31020"
"new.row.6576","31020"
"new.row.6577","31020"
"new.row.6578","31020"
"new.row.6579","31020"
"new.row.6580","31020"
"new.row.6581","31020"
"new.row.6582","31020"
"new.row.6583","31020"
"new.row.6584","31020"
"new.row.6585","31020"
"new.row.6586","31020"
"new.row.6587","31020"
"new.row.6588","31020"
"new.row.6589","31020"
"new.row.6590","31020"
"new.row.6591","31020"
"new.row.6592","31020"
"new.row.6593","31020"
"new.row.6594","31020"
"new.row.6595","31020"
"new.row.6596","31020"
"new.row.6597","31020"
"new.row.6598","31020"
"new.row.6599","31020"
"new.row.6600","34580"
"new.row.6601","34580"
"new.row.6602","34580"
"new.row.6603","34580"
"new.row.6604","34580"
"new.row.6605","34580"
"new.row.6606","34580"
"new.row.6607","34580"
"new.row.6608","34580"
"new.row.6609","34580"
"new.row.6610","34580"
"new.row.6611","34580"
"new.row.6612","34580"
"new.row.6613","34580"
"new.row.6614","34580"
"new.row.6615","34580"
"new.row.6616","34580"
"new.row.6617","34580"
"new.row.6618","34580"
"new.row.6619","34580"
"new.row.6620","34580"
"new.row.6621","34580"
"new.row.6622","34580"
"new.row.6623","34580"
"new.row.6624","34580"
"new.row.6625","34580"
"new.row.6626","34580"
"new.row.6627","34580"
"new.row.6628","34580"
"new.row.6629","34580"
"new.row.6630","34580"
"new.row.6631","34580"
"new.row.6632","34580"
"new.row.6633","34580"
"new.row.6634","34580"
"new.row.6635","34580"
"new.row.6636","34580"
"new.row.6637","34580"
"new.row.6638","34580"
"new.row.6639","34580"
"new.row.6640","34580"
"new.row.6641","34580"
"new.row.6642","34580"
"new.row.6643","34580"
"new.row.6644","36500"
"new.row.6645","36500"
"new.row.6646","36500"
"new.row.6647","36500"
"new.row.6648","36500"
"new.row.6649","36500"
"new.row.6650","36500"
"new.row.6651","36500"
"new.row.6652","36500"
"new.row.6653","36500"
"new.row.6654","36500"
"new.row.6655","36500"
"new.row.6656","36500"
"new.row.6657","36500"
"new.row.6658","36500"
"new.row.6659","36500"
"new.row.6660","36500"
"new.row.6661","36500"
"new.row.6662","36500"
"new.row.6663","36500"
"new.row.6664","36500"
"new.row.6665","36500"
"new.row.6666","36500"
"new.row.6667","36500"
"new.row.6668","36500"
"new.row.6669","36500"
"new.row.6670","36500"
"new.row.6671","36500"
"new.row.6672","36500"
"new.row.6673","36500"
"new.row.6674","36500"
"new.row.6675","36500"
"new.row.6676","36500"
"new.row.6677","36500"
"new.row.6678","36500"
"new.row.6679","36500"
"new.row.6680","36500"
"new.row.6681","36500"
"new.row.6682","36500"
"new.row.6683","36500"
"new.row.6684","36500"
"new.row.6685","36500"
"new.row.6686","36500"
"new.row.6687","36500"
"new.row.6688","42660"
"new.row.6689","42660"
"new.row.6690","42660"
"new.row.6691","42660"
"new.row.6692","42660"
"new.row.6693","42660"
"new.row.6694","42660"
"new.row.6695","42660"
"new.row.6696","42660"
"new.row.6697","42660"
"new.row.6698","42660"
"new.row.6699","42660"
"new.row.6700","42660"
"new.row.6701","42660"
"new.row.6702","42660"
"new.row.6703","42660"
"new.row.6704","42660"
"new.row.6705","42660"
"new.row.6706","42660"
"new.row.6707","42660"
"new.row.6708","42660"
"new.row.6709","42660"
"new.row.6710","42660"
"new.row.6711","42660"
"new.row.6712","42660"
"new.row.6713","42660"
"new.row.6714","42660"
"new.row.6715","42660"
"new.row.6716","42660"
"new.row.6717","42660"
"new.row.6718","42660"
"new.row.6719","42660"
"new.row.6720","42660"
"new.row.6721","42660"
"new.row.6722","42660"
"new.row.6723","42660"
"new.row.6724","42660"
"new.row.6725","42660"
"new.row.6726","42660"
"new.row.6727","42660"
"new.row.6728","42660"
"new.row.6729","42660"
"new.row.6730","42660"
"new.row.6731","42660"
"new.row.6732","44060"
"new.row.6733","44060"
"new.row.6734","44060"
"new.row.6735","44060"
"new.row.6736","44060"
"new.row.6737","44060"
"new.row.6738","44060"
"new.row.6739","44060"
"new.row.6740","44060"
"new.row.6741","44060"
"new.row.6742","44060"
"new.row.6743","44060"
"new.row.6744","44060"
"new.row.6745","44060"
"new.row.6746","44060"
"new.row.6747","44060"
"new.row.6748","44060"
"new.row.6749","44060"
"new.row.6750","44060"
"new.row.6751","44060"
"new.row.6752","44060"
"new.row.6753","44060"
"new.row.6754","44060"
"new.row.6755","44060"
"new.row.6756","44060"
"new.row.6757","44060"
"new.row.6758","44060"
"new.row.6759","44060"
"new.row.6760","44060"
"new.row.6761","44060"
"new.row.6762","44060"
"new.row.6763","44060"
"new.row.6764","44060"
"new.row.6765","44060"
"new.row.6766","44060"
"new.row.6767","44060"
"new.row.6768","44060"
"new.row.6769","44060"
"new.row.6770","44060"
"new.row.6771","44060"
"new.row.6772","44060"
"new.row.6773","44060"
"new.row.6774","44060"
"new.row.6775","44060"
"new.row.6776","47460"
"new.row.6777","47460"
"new.row.6778","47460"
"new.row.6779","47460"
"new.row.6780","47460"
"new.row.6781","47460"
"new.row.6782","47460"
"new.row.6783","47460"
"new.row.6784","47460"
"new.row.6785","47460"
"new.row.6786","47460"
"new.row.6787","47460"
"new.row.6788","47460"
"new.row.6789","47460"
"new.row.6790","47460"
"new.row.6791","47460"
"new.row.6792","47460"
"new.row.6793","47460"
"new.row.6794","47460"
"new.row.6795","47460"
"new.row.6796","47460"
"new.row.6797","47460"
"new.row.6798","47460"
"new.row.6799","47460"
"new.row.6800","47460"
"new.row.6801","47460"
"new.row.6802","47460"
"new.row.6803","47460"
"new.row.6804","47460"
"new.row.6805","47460"
"new.row.6806","47460"
"new.row.6807","47460"
"new.row.6808","47460"
"new.row.6809","47460"
"new.row.6810","47460"
"new.row.6811","47460"
"new.row.6812","47460"
"new.row.6813","47460"
"new.row.6814","47460"
"new.row.6815","47460"
"new.row.6816","47460"
"new.row.6817","47460"
"new.row.6818","47460"
"new.row.6819","47460"
"new.row.6820","48300"
"new.row.6821","48300"
"new.row.6822","48300"
"new.row.6823","48300"
"new.row.6824","48300"
"new.row.6825","48300"
"new.row.6826","48300"
"new.row.6827","48300"
"new.row.6828","48300"
"new.row.6829","48300"
"new.row.6830","48300"
"new.row.6831","48300"
"new.row.6832","48300"
"new.row.6833","48300"
"new.row.6834","48300"
"new.row.6835","48300"
"new.row.6836","48300"
"new.row.6837","48300"
"new.row.6838","48300"
"new.row.6839","48300"
"new.row.6840","48300"
"new.row.6841","48300"
"new.row.6842","48300"
"new.row.6843","48300"
"new.row.6844","48300"
"new.row.6845","48300"
"new.row.6846","48300"
"new.row.6847","48300"
"new.row.6848","48300"
"new.row.6849","48300"
"new.row.6850","48300"
"new.row.6851","48300"
"new.row.6852","48300"
"new.row.6853","48300"
"new.row.6854","48300"
"new.row.6855","48300"
"new.row.6856","48300"
"new.row.6857","48300"
"new.row.6858","48300"
"new.row.6859","48300"
"new.row.6860","48300"
"new.row.6861","48300"
"new.row.6862","48300"
"new.row.6863","48300"
"new.row.6864","49420"
"new.row.6865","49420"
"new.row.6866","49420"
"new.row.6867","49420"
"new.row.6868","49420"
"new.row.6869","49420"
"new.row.6870","49420"
"new.row.6871","49420"
"new.row.6872","49420"
"new.row.6873","49420"
"new.row.6874","49420"
"new.row.6875","49420"
"new.row.6876","49420"
"new.row.6877","49420"
"new.row.6878","49420"
"new.row.6879","49420"
"new.row.6880","49420"
"new.row.6881","49420"
"new.row.6882","49420"
"new.row.6883","49420"
"new.row.6884","49420"
"new.row.6885","49420"
"new.row.6886","49420"
"new.row.6887","49420"
"new.row.6888","49420"
"new.row.6889","49420"
"new.row.6890","49420"
"new.row.6891","49420"
"new.row.6892","49420"
"new.row.6893","49420"
"new.row.6894","49420"
"new.row.6895","49420"
"new.row.6896","49420"
"new.row.6897","49420"
"new.row.6898","49420"
"new.row.6899","49420"
"new.row.6900","49420"
"new.row.6901","49420"
"new.row.6902","49420"
"new.row.6903","49420"
"new.row.6904","49420"
"new.row.6905","49420"
"new.row.6906","49420"
"new.row.6907","49420"
"new.row.6908","13220"
"new.row.6909","13220"
"new.row.6910","13220"
"new.row.6911","13220"
"new.row.6912","13220"
"new.row.6913","13220"
"new.row.6914","13220"
"new.row.6915","13220"
"new.row.6916","13220"
"new.row.6917","13220"
"new.row.6918","13220"
"new.row.6919","13220"
"new.row.6920","13220"
"new.row.6921","13220"
"new.row.6922","13220"
"new.row.6923","13220"
"new.row.6924","13220"
"new.row.6925","13220"
"new.row.6926","13220"
"new.row.6927","13220"
"new.row.6928","13220"
"new.row.6929","13220"
"new.row.6930","13220"
"new.row.6931","13220"
"new.row.6932","13220"
"new.row.6933","13220"
"new.row.6934","13220"
"new.row.6935","13220"
"new.row.6936","13220"
"new.row.6937","13220"
"new.row.6938","13220"
"new.row.6939","13220"
"new.row.6940","13220"
"new.row.6941","13220"
"new.row.6942","13220"
"new.row.6943","13220"
"new.row.6944","13220"
"new.row.6945","13220"
"new.row.6946","13220"
"new.row.6947","13220"
"new.row.6948","13220"
"new.row.6949","13220"
"new.row.6950","13220"
"new.row.6951","13220"
"new.row.6952","16620"
"new.row.6953","16620"
"new.row.6954","16620"
"new.row.6955","16620"
"new.row.6956","16620"
"new.row.6957","16620"
"new.row.6958","16620"
"new.row.6959","16620"
"new.row.6960","16620"
"new.row.6961","16620"
"new.row.6962","16620"
"new.row.6963","16620"
"new.row.6964","16620"
"new.row.6965","16620"
"new.row.6966","16620"
"new.row.6967","16620"
"new.row.6968","16620"
"new.row.6969","16620"
"new.row.6970","16620"
"new.row.6971","16620"
"new.row.6972","16620"
"new.row.6973","16620"
"new.row.6974","16620"
"new.row.6975","16620"
"new.row.6976","16620"
"new.row.6977","16620"
"new.row.6978","16620"
"new.row.6979","16620"
"new.row.6980","16620"
"new.row.6981","16620"
"new.row.6982","16620"
"new.row.6983","16620"
"new.row.6984","16620"
"new.row.6985","16620"
"new.row.6986","16620"
"new.row.6987","16620"
"new.row.6988","16620"
"new.row.6989","16620"
"new.row.6990","16620"
"new.row.6991","16620"
"new.row.6992","16620"
"new.row.6993","16620"
"new.row.6994","16620"
"new.row.6995","16620"
"new.row.6996","19060"
"new.row.6997","19060"
"new.row.6998","19060"
"new.row.6999","19060"
"new.row.7000","19060"
"new.row.7001","19060"
"new.row.7002","19060"
"new.row.7003","19060"
"new.row.7004","19060"
"new.row.7005","19060"
"new.row.7006","19060"
"new.row.7007","19060"
"new.row.7008","19060"
"new.row.7009","19060"
"new.row.7010","19060"
"new.row.7011","19060"
"new.row.7012","19060"
"new.row.7013","19060"
"new.row.7014","19060"
"new.row.7015","19060"
"new.row.7016","19060"
"new.row.7017","19060"
"new.row.7018","19060"
"new.row.7019","19060"
"new.row.7020","19060"
"new.row.7021","19060"
"new.row.7022","19060"
"new.row.7023","19060"
"new.row.7024","19060"
"new.row.7025","19060"
"new.row.7026","19060"
"new.row.7027","19060"
"new.row.7028","19060"
"new.row.7029","19060"
"new.row.7030","19060"
"new.row.7031","19060"
"new.row.7032","19060"
"new.row.7033","19060"
"new.row.7034","19060"
"new.row.7035","19060"
"new.row.7036","19060"
"new.row.7037","19060"
"new.row.7038","19060"
"new.row.7039","19060"
"new.row.7040","25180"
"new.row.7041","25180"
"new.row.7042","25180"
"new.row.7043","25180"
"new.row.7044","25180"
"new.row.7045","25180"
"new.row.7046","25180"
"new.row.7047","25180"
"new.row.7048","25180"
"new.row.7049","25180"
"new.row.7050","25180"
"new.row.7051","25180"
"new.row.7052","25180"
"new.row.7053","25180"
"new.row.7054","25180"
"new.row.7055","25180"
"new.row.7056","25180"
"new.row.7057","25180"
"new.row.7058","25180"
"new.row.7059","25180"
"new.row.7060","25180"
"new.row.7061","25180"
"new.row.7062","25180"
"new.row.7063","25180"
"new.row.7064","25180"
"new.row.7065","25180"
"new.row.7066","25180"
"new.row.7067","25180"
"new.row.7068","25180"
"new.row.7069","25180"
"new.row.7070","25180"
"new.row.7071","25180"
"new.row.7072","25180"
"new.row.7073","25180"
"new.row.7074","25180"
"new.row.7075","25180"
"new.row.7076","25180"
"new.row.7077","25180"
"new.row.7078","25180"
"new.row.7079","25180"
"new.row.7080","25180"
"new.row.7081","25180"
"new.row.7082","25180"
"new.row.7083","25180"
"new.row.7084","34060"
"new.row.7085","34060"
"new.row.7086","34060"
"new.row.7087","34060"
"new.row.7088","34060"
"new.row.7089","34060"
"new.row.7090","34060"
"new.row.7091","34060"
"new.row.7092","34060"
"new.row.7093","34060"
"new.row.7094","34060"
"new.row.7095","34060"
"new.row.7096","34060"
"new.row.7097","34060"
"new.row.7098","34060"
"new.row.7099","34060"
"new.row.7100","34060"
"new.row.7101","34060"
"new.row.7102","34060"
"new.row.7103","34060"
"new.row.7104","34060"
"new.row.7105","34060"
"new.row.7106","34060"
"new.row.7107","34060"
"new.row.7108","34060"
"new.row.7109","34060"
"new.row.7110","34060"
"new.row.7111","34060"
"new.row.7112","34060"
"new.row.7113","34060"
"new.row.7114","34060"
"new.row.7115","34060"
"new.row.7116","34060"
"new.row.7117","34060"
"new.row.7118","34060"
"new.row.7119","34060"
"new.row.7120","34060"
"new.row.7121","34060"
"new.row.7122","34060"
"new.row.7123","34060"
"new.row.7124","34060"
"new.row.7125","34060"
"new.row.7126","34060"
"new.row.7127","34060"
