"","msa.fips","year","proprietors.Income"
"new.row.5499","19340",1978,336356
"new.row.5500","19340",1979,342713
"new.row.5501","19340",1980,252368
"new.row.5502","19340",1981,324896
"new.row.5503","19340",1982,287038
"new.row.5504","19340",1983,226710
"new.row.5505","19340",1984,406458
"new.row.5506","19340",1985,443785
"new.row.5507","19340",1986,430132
"new.row.5508","19340",1987,507700
"new.row.5509","19340",1988,455163
"new.row.5510","19340",1989,493082
"new.row.5511","19340",1990,511223
"new.row.5512","19340",1991,473111
"new.row.5513","19340",1992,558873
"new.row.5514","19340",1993,505683
"new.row.5515","19340",1994,541061
"new.row.5516","19340",1995,506830
"new.row.5517","19340",1996,686526
"new.row.5518","19340",1997,612448
"new.row.5519","19340",1998,565198
"new.row.5520","19340",1999,598314
"new.row.5521","19340",2000,606228
"new.row.5522","19340",2001,621293
"new.row.5523","19340",2002,731683
"new.row.5524","19340",2003,850705
"new.row.5525","19340",2004,944650
"new.row.5526","19340",2005,844756
"new.row.5527","19340",2006,887415
"new.row.5528","19340",2007,945528
"new.row.5529","19340",2008,1184708
"new.row.5530","19340",2009,1092591
"new.row.5531","19340",2010,1082820
"new.row.5532","19340",2011,1363645
"new.row.5533","19340",2012,1258357
"new.row.5534","19340",2013,1605193
"new.row.5535","19500",1969,56118
"new.row.5536","19500",1970,52546
"new.row.5537","19500",1971,58562
"new.row.5538","19500",1972,60766
"new.row.5539","19500",1973,78406
"new.row.5540","19500",1974,82553
"new.row.5541","19500",1975,97053
"new.row.5542","19500",1976,97783
"new.row.5543","19500",1977,98563
"new.row.5544","19500",1978,99482
"new.row.5545","19500",1979,109336
"new.row.5546","19500",1980,97477
"new.row.5547","19500",1981,113570
"new.row.5548","19500",1982,103127
"new.row.5549","19500",1983,85969
"new.row.5550","19500",1984,123606
"new.row.5551","19500",1985,124088
"new.row.5552","19500",1986,118931
"new.row.5553","19500",1987,116156
"new.row.5554","19500",1988,122327
"new.row.5555","19500",1989,141231
"new.row.5556","19500",1990,152027
"new.row.5557","19500",1991,122866
"new.row.5558","19500",1992,157910
"new.row.5559","19500",1993,137712
"new.row.5560","19500",1994,154486
"new.row.5561","19500",1995,135118
"new.row.5562","19500",1996,182093
"new.row.5563","19500",1997,168266
"new.row.5564","19500",1998,147218
"new.row.5565","19500",1999,178501
"new.row.5566","19500",2000,160576
"new.row.5567","19500",2001,243055
"new.row.5568","19500",2002,258330
"new.row.5569","19500",2003,276781
"new.row.5570","19500",2004,330992
"new.row.5571","19500",2005,315771
"new.row.5572","19500",2006,345559
"new.row.5573","19500",2007,376358
"new.row.5574","19500",2008,399929
"new.row.5575","19500",2009,345102
"new.row.5576","19500",2010,304994
"new.row.5577","19500",2011,363795
"new.row.5578","19500",2012,320190
"new.row.5579","19500",2013,427537
"new.row.5580","28100",1969,40734
"new.row.5581","28100",1970,38382
"new.row.5582","28100",1971,46218
"new.row.5583","28100",1972,42981
"new.row.5584","28100",1973,63404
"new.row.5585","28100",1974,57966
"new.row.5586","28100",1975,73725
"new.row.5587","28100",1976,73568
"new.row.5588","28100",1977,75909
"new.row.5589","28100",1978,76566
"new.row.5590","28100",1979,84392
"new.row.5591","28100",1980,59853
"new.row.5592","28100",1981,75797
"new.row.5593","28100",1982,65444
"new.row.5594","28100",1983,51609
"new.row.5595","28100",1984,82674
"new.row.5596","28100",1985,87775
"new.row.5597","28100",1986,88096
"new.row.5598","28100",1987,90336
"new.row.5599","28100",1988,106933
"new.row.5600","28100",1989,121338
"new.row.5601","28100",1990,139991
"new.row.5602","28100",1991,101537
"new.row.5603","28100",1992,115545
"new.row.5604","28100",1993,121862
"new.row.5605","28100",1994,130336
"new.row.5606","28100",1995,116404
"new.row.5607","28100",1996,136943
"new.row.5608","28100",1997,109208
"new.row.5609","28100",1998,91800
"new.row.5610","28100",1999,98541
"new.row.5611","28100",2000,116022
"new.row.5612","28100",2001,112708
"new.row.5613","28100",2002,113380
"new.row.5614","28100",2003,116750
"new.row.5615","28100",2004,147923
"new.row.5616","28100",2005,133124
"new.row.5617","28100",2006,143244
"new.row.5618","28100",2007,161621
"new.row.5619","28100",2008,194933
"new.row.5620","28100",2009,167128
"new.row.5621","28100",2010,149560
"new.row.5622","28100",2011,187286
"new.row.5623","28100",2012,164419
"new.row.5624","28100",2013,259349
"new.row.5625","37900",1969,157711
"new.row.5626","37900",1970,149006
"new.row.5627","37900",1971,164685
"new.row.5628","37900",1972,169199
"new.row.5629","37900",1973,226001
"new.row.5630","37900",1974,231224
"new.row.5631","37900",1975,284375
"new.row.5632","37900",1976,286287
"new.row.5633","37900",1977,291728
"new.row.5634","37900",1978,290952
"new.row.5635","37900",1979,317067
"new.row.5636","37900",1980,234403
"new.row.5637","37900",1981,315193
"new.row.5638","37900",1982,274113
"new.row.5639","37900",1983,200437
"new.row.5640","37900",1984,335484
"new.row.5641","37900",1985,394385
"new.row.5642","37900",1986,373226
"new.row.5643","37900",1987,349840
"new.row.5644","37900",1988,380554
"new.row.5645","37900",1989,441059
"new.row.5646","37900",1990,469841
"new.row.5647","37900",1991,348360
"new.row.5648","37900",1992,457318
"new.row.5649","37900",1993,399884
"new.row.5650","37900",1994,466136
"new.row.5651","37900",1995,413799
"new.row.5652","37900",1996,570257
"new.row.5653","37900",1997,535610
"new.row.5654","37900",1998,496501
"new.row.5655","37900",1999,530058
"new.row.5656","37900",2000,561948
"new.row.5657","37900",2001,597911
"new.row.5658","37900",2002,605072
"new.row.5659","37900",2003,674804
"new.row.5660","37900",2004,793111
"new.row.5661","37900",2005,682299
"new.row.5662","37900",2006,746928
"new.row.5663","37900",2007,795834
"new.row.5664","37900",2008,958279
"new.row.5665","37900",2009,854862
"new.row.5666","37900",2010,778170
"new.row.5667","37900",2011,1008783
"new.row.5668","37900",2012,923606
"new.row.5669","37900",2013,1288337
"new.row.5670","40420",1969,87005
"new.row.5671","40420",1970,83498
"new.row.5672","40420",1971,92958
"new.row.5673","40420",1972,102810
"new.row.5674","40420",1973,116585
"new.row.5675","40420",1974,111185
"new.row.5676","40420",1975,131942
"new.row.5677","40420",1976,151134
"new.row.5678","40420",1977,156181
"new.row.5679","40420",1978,169690
"new.row.5680","40420",1979,184369
"new.row.5681","40420",1980,171953
"new.row.5682","40420",1981,192780
"new.row.5683","40420",1982,182991
"new.row.5684","40420",1983,187975
"new.row.5685","40420",1984,242722
"new.row.5686","40420",1985,258384
"new.row.5687","40420",1986,248683
"new.row.5688","40420",1987,254924
"new.row.5689","40420",1988,280522
"new.row.5690","40420",1989,309145
"new.row.5691","40420",1990,319546
"new.row.5692","40420",1991,270125
"new.row.5693","40420",1992,324020
"new.row.5694","40420",1993,308539
"new.row.5695","40420",1994,325594
"new.row.5696","40420",1995,369879
"new.row.5697","40420",1996,415948
"new.row.5698","40420",1997,396086
"new.row.5699","40420",1998,351580
"new.row.5700","40420",1999,365662
"new.row.5701","40420",2000,398102
"new.row.5702","40420",2001,427986
"new.row.5703","40420",2002,461180
"new.row.5704","40420",2003,471326
"new.row.5705","40420",2004,509172
"new.row.5706","40420",2005,511679
"new.row.5707","40420",2006,553323
"new.row.5708","40420",2007,561301
"new.row.5709","40420",2008,537849
"new.row.5710","40420",2009,517716
"new.row.5711","40420",2010,532598
"new.row.5712","40420",2011,623648
"new.row.5713","40420",2012,649842
"new.row.5714","40420",2013,775302
"new.row.5715","41180",1969,754728
"new.row.5716","41180",1970,744714
"new.row.5717","41180",1971,803785
"new.row.5718","41180",1972,888521
"new.row.5719","41180",1973,1006108
"new.row.5720","41180",1974,1031391
"new.row.5721","41180",1975,1132586
"new.row.5722","41180",1976,1288559
"new.row.5723","41180",1977,1431920
"new.row.5724","41180",1978,1568466
"new.row.5725","41180",1979,1736019
"new.row.5726","41180",1980,1627031
"new.row.5727","41180",1981,1735172
"new.row.5728","41180",1982,1602420
"new.row.5729","41180",1983,1759897
"new.row.5730","41180",1984,2104488
"new.row.5731","41180",1985,2102437
"new.row.5732","41180",1986,2121843
"new.row.5733","41180",1987,2405953
"new.row.5734","41180",1988,2698038
"new.row.5735","41180",1989,3093114
"new.row.5736","41180",1990,3090525
"new.row.5737","41180",1991,2635542
"new.row.5738","41180",1992,2873516
"new.row.5739","41180",1993,2875438
"new.row.5740","41180",1994,2975705
"new.row.5741","41180",1995,3359424
"new.row.5742","41180",1996,4018052
"new.row.5743","41180",1997,4402559
"new.row.5744","41180",1998,4496152
"new.row.5745","41180",1999,4923716
"new.row.5746","41180",2000,5284133
"new.row.5747","41180",2001,4965476
"new.row.5748","41180",2002,5813942
"new.row.5749","41180",2003,6063334
"new.row.5750","41180",2004,6732532
"new.row.5751","41180",2005,6629337
"new.row.5752","41180",2006,7208045
"new.row.5753","41180",2007,6676243
"new.row.5754","41180",2008,7283062
"new.row.5755","41180",2009,7435439
"new.row.5756","41180",2010,7179217
"new.row.5757","41180",2011,8075760
"new.row.5758","41180",2012,8586537
"new.row.5759","41180",2013,9354882
"new.row.5760","44100",1969,90903
"new.row.5761","44100",1970,87465
"new.row.5762","44100",1971,99783
"new.row.5763","44100",1972,111553
"new.row.5764","44100",1973,142573
"new.row.5765","44100",1974,149457
"new.row.5766","44100",1975,176430
"new.row.5767","44100",1976,174157
"new.row.5768","44100",1977,184615
"new.row.5769","44100",1978,180492
"new.row.5770","44100",1979,190640
"new.row.5771","44100",1980,162310
"new.row.5772","44100",1981,193506
"new.row.5773","44100",1982,174493
"new.row.5774","44100",1983,160445
"new.row.5775","44100",1984,216028
"new.row.5776","44100",1985,215542
"new.row.5777","44100",1986,210501
"new.row.5778","44100",1987,219041
"new.row.5779","44100",1988,230042
"new.row.5780","44100",1989,317239
"new.row.5781","44100",1990,335351
"new.row.5782","44100",1991,274723
"new.row.5783","44100",1992,332599
"new.row.5784","44100",1993,295906
"new.row.5785","44100",1994,343145
"new.row.5786","44100",1995,326287
"new.row.5787","44100",1996,416770
"new.row.5788","44100",1997,359768
"new.row.5789","44100",1998,348888
"new.row.5790","44100",1999,344022
"new.row.5791","44100",2000,421121
"new.row.5792","44100",2001,473902
"new.row.5793","44100",2002,551607
"new.row.5794","44100",2003,570506
"new.row.5795","44100",2004,627553
"new.row.5796","44100",2005,550273
"new.row.5797","44100",2006,598203
"new.row.5798","44100",2007,670085
"new.row.5799","44100",2008,739712
"new.row.5800","44100",2009,682198
"new.row.5801","44100",2010,611598
"new.row.5802","44100",2011,725418
"new.row.5803","44100",2012,659562
"new.row.5804","44100",2013,889648
"new.row.5805","14020",1969,28330
"new.row.5806","14020",1970,26831
"new.row.5807","14020",1971,30568
"new.row.5808","14020",1972,34250
"new.row.5809","14020",1973,43800
"new.row.5810","14020",1974,42764
"new.row.5811","14020",1975,44644
"new.row.5812","14020",1976,54655
"new.row.5813","14020",1977,58858
"new.row.5814","14020",1978,64339
"new.row.5815","14020",1979,65289
"new.row.5816","14020",1980,62626
"new.row.5817","14020",1981,63521
"new.row.5818","14020",1982,61718
"new.row.5819","14020",1983,63788
"new.row.5820","14020",1984,89291
"new.row.5821","14020",1985,96813
"new.row.5822","14020",1986,107875
"new.row.5823","14020",1987,121679
"new.row.5824","14020",1988,125092
"new.row.5825","14020",1989,138633
"new.row.5826","14020",1990,129506
"new.row.5827","14020",1991,132983
"new.row.5828","14020",1992,149149
"new.row.5829","14020",1993,160291
"new.row.5830","14020",1994,153856
"new.row.5831","14020",1995,162036
"new.row.5832","14020",1996,165418
"new.row.5833","14020",1997,210659
"new.row.5834","14020",1998,217469
"new.row.5835","14020",1999,233053
"new.row.5836","14020",2000,243603
"new.row.5837","14020",2001,207109
"new.row.5838","14020",2002,207663
"new.row.5839","14020",2003,208452
"new.row.5840","14020",2004,217781
"new.row.5841","14020",2005,213359
"new.row.5842","14020",2006,223563
"new.row.5843","14020",2007,212379
"new.row.5844","14020",2008,205860
"new.row.5845","14020",2009,193873
"new.row.5846","14020",2010,203101
"new.row.5847","14020",2011,233258
"new.row.5848","14020",2012,252486
"new.row.5849","14020",2013,282534
"new.row.5850","17140",1969,495906
"new.row.5851","17140",1970,486912
"new.row.5852","17140",1971,510174
"new.row.5853","17140",1972,561697
"new.row.5854","17140",1973,603776
"new.row.5855","17140",1974,630047
"new.row.5856","17140",1975,677746
"new.row.5857","17140",1976,783627
"new.row.5858","17140",1977,895342
"new.row.5859","17140",1978,960277
"new.row.5860","17140",1979,989242
"new.row.5861","17140",1980,960117
"new.row.5862","17140",1981,983142
"new.row.5863","17140",1982,941245
"new.row.5864","17140",1983,974552
"new.row.5865","17140",1984,1225514
"new.row.5866","17140",1985,1254190
"new.row.5867","17140",1986,1237051
"new.row.5868","17140",1987,1359918
"new.row.5869","17140",1988,1458749
"new.row.5870","17140",1989,1711128
"new.row.5871","17140",1990,1902103
"new.row.5872","17140",1991,1819437
"new.row.5873","17140",1992,2061700
"new.row.5874","17140",1993,2326463
"new.row.5875","17140",1994,2479282
"new.row.5876","17140",1995,2465655
"new.row.5877","17140",1996,2829832
"new.row.5878","17140",1997,3213910
"new.row.5879","17140",1998,3667458
"new.row.5880","17140",1999,3906806
"new.row.5881","17140",2000,4016512
"new.row.5882","17140",2001,4578523
"new.row.5883","17140",2002,4666909
"new.row.5884","17140",2003,4803957
"new.row.5885","17140",2004,5133597
"new.row.5886","17140",2005,5170336
"new.row.5887","17140",2006,5499255
"new.row.5888","17140",2007,5111709
"new.row.5889","17140",2008,5055604
"new.row.5890","17140",2009,5510179
"new.row.5891","17140",2010,5613363
"new.row.5892","17140",2011,6558165
"new.row.5893","17140",2012,7141987
"new.row.5894","17140",2013,7566236
"new.row.5895","18020",1969,22542
"new.row.5896","18020",1970,21149
"new.row.5897","18020",1971,24739
"new.row.5898","18020",1972,26650
"new.row.5899","18020",1973,36843
"new.row.5900","18020",1974,39270
"new.row.5901","18020",1975,37400
"new.row.5902","18020",1976,46272
"new.row.5903","18020",1977,55486
"new.row.5904","18020",1978,59073
"new.row.5905","18020",1979,56848
"new.row.5906","18020",1980,46782
"new.row.5907","18020",1981,45026
"new.row.5908","18020",1982,44729
"new.row.5909","18020",1983,46835
"new.row.5910","18020",1984,74610
"new.row.5911","18020",1985,72589
"new.row.5912","18020",1986,49677
"new.row.5913","18020",1987,67386
"new.row.5914","18020",1988,78116
"new.row.5915","18020",1989,89152
"new.row.5916","18020",1990,82374
"new.row.5917","18020",1991,72049
"new.row.5918","18020",1992,80277
"new.row.5919","18020",1993,76450
"new.row.5920","18020",1994,74565
"new.row.5921","18020",1995,79870
"new.row.5922","18020",1996,107799
"new.row.5923","18020",1997,115931
"new.row.5924","18020",1998,143201
"new.row.5925","18020",1999,149599
"new.row.5926","18020",2000,186894
"new.row.5927","18020",2001,158525
"new.row.5928","18020",2002,155536
"new.row.5929","18020",2003,172017
"new.row.5930","18020",2004,190728
"new.row.5931","18020",2005,186399
"new.row.5932","18020",2006,207010
"new.row.5933","18020",2007,220068
"new.row.5934","18020",2008,241377
"new.row.5935","18020",2009,188529
"new.row.5936","18020",2010,194381
"new.row.5937","18020",2011,205706
"new.row.5938","18020",2012,232004
"new.row.5939","18020",2013,270054
"new.row.5940","21140",1969,47131
"new.row.5941","21140",1970,46355
"new.row.5942","21140",1971,52574
"new.row.5943","21140",1972,56769
"new.row.5944","21140",1973,70371
"new.row.5945","21140",1974,65204
"new.row.5946","21140",1975,75265
"new.row.5947","21140",1976,86945
"new.row.5948","21140",1977,97305
"new.row.5949","21140",1978,103335
"new.row.5950","21140",1979,106428
"new.row.5951","21140",1980,106229
"new.row.5952","21140",1981,105947
"new.row.5953","21140",1982,93467
"new.row.5954","21140",1983,110022
"new.row.5955","21140",1984,138398
"new.row.5956","21140",1985,137875
"new.row.5957","21140",1986,142213
"new.row.5958","21140",1987,158668
"new.row.5959","21140",1988,147146
"new.row.5960","21140",1989,164605
"new.row.5961","21140",1990,154424
"new.row.5962","21140",1991,147262
"new.row.5963","21140",1992,174841
"new.row.5964","21140",1993,190985
"new.row.5965","21140",1994,195897
"new.row.5966","21140",1995,201763
"new.row.5967","21140",1996,233228
"new.row.5968","21140",1997,237441
"new.row.5969","21140",1998,283955
"new.row.5970","21140",1999,307588
"new.row.5971","21140",2000,326356
"new.row.5972","21140",2001,407922
